svcscan.fs_drivers,callbacks.ngeneric,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_eprocess_pool,callbacks.nanonymous,psxview.not_in_session,psxview.not_in_pslist,psxview.not_in_pspcid_list,psxview.not_in_ethread_pool,psxview.not_in_csrss_handles,psxview.not_in_pslist_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_deskthrd,psxview.not_in_ethread_pool_false_avg,psxview.not_in_session_false_avg,Class
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,6,0.024390244,0.073170732,0
26,8,0.0,0,0,13,11,11,12,16,0.211538462,0.211538462,18,0.230769231,0.25,0
26,8,0.0,0,0,7,5,5,5,9,0.106382979,0.106382979,11,0.106382979,0.14893617,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,2,6,0.003458574,0.003458574,8,0.065005506,0.051407009,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.095672209,0.095672209,11,0.095672209,0.13091401,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.019840395,0.019840395,6,0.019840395,0.067653058,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,3,1,1,1,5,0.018645692,0.018645692,7,0.018645692,0.056390088,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022222222,0.044444444,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,9,7,7,7,11,0.137110992,0.137110992,13,0.145066529,0.17782211,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,2,6,0.039215686,0.039215686,8,0.039215686,0.078431373,1
26,8,0.0,0,0,5,3,3,4,8,0.068181818,0.068181818,10,0.090909091,0.113636364,1
26,8,0.0,0,0,6,4,4,5,9,0.081632653,0.081632653,11,0.102040816,0.12244898,0
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,15,13,13,14,18,0.240740741,0.240740741,20,0.259259259,0.277777778,0
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.010590876,0.010590876,6,0.010590876,0.058209924,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,5,3,3,3,7,0.056603774,0.056603774,9,0.056603774,0.094339623,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.021355465,0.048135692,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,8,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,5,3,3,4,8,0.068181818,0.068181818,10,0.090909091,0.113636364,1
26,8,0.0,0,0,7,5,5,7,11,0.142468087,0.142468087,13,0.18995745,0.195540428,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,9,7,7,8,12,0.180703605,0.180703605,14,0.218556931,0.231985656,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.007243154,0.044094288,0
26,8,0.0,0,0,9,7,7,7,11,0.159090909,0.159090909,13,0.159090909,0.204545455,1
26,8,0.0,0,0,3,1,1,1,5,0.023690327,0.023690327,7,0.023690327,0.071070981,0
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,7,5,5,5,9,0.11627907,0.11627907,11,0.11627907,0.162790698,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.066081866,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,8,6,6,6,10,0.125,0.125,12,0.125,0.166666667,1
26,8,0.0,0,0,3,1,1,1,5,0.025,0.025,7,0.025,0.075,0
26,8,0.0,0,0,2,0,0,1,4,0.0,0.0,8,0.021031864,0.030373672,0
26,8,0.0,0,0,32,30,30,31,35,0.410958904,0.410958904,37,0.424657534,0.438356164,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,4,2,2,2,6,0.041373215,0.041373215,8,0.042525978,0.070492376,0
26,8,0.0,0,0,3,1,1,3,7,0.020833333,0.020833333,9,0.0625,0.0625,0
26,8,0.0,0,0,2,0,0,0,4,0.014747593,0.014747593,6,0.014747593,0.064010213,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,10,8,8,9,13,0.16,0.16,15,0.18,0.2,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.051282051,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,2,0,0,0,4,0.009034158,0.009034158,5,0.009034158,0.058130742,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.007887175,0.048011007,0
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,13,0.065217391,0.108695652,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.064516129,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,10,8,8,9,13,0.222222222,0.222222222,15,0.25,0.277777778,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,2,6,0.060876461,0.060876461,8,0.060876461,0.105697504,0
26,8,0.0,0,0,5,3,3,4,8,0.085714286,0.085714286,10,0.114285714,0.142857143,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,1
26,8,0.0,0,0,4,2,2,3,7,0.048133609,0.048133609,9,0.065073939,0.085869458,0
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,12,0.044444444,0.088888889,1
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.030719118,0.048464044,0
26,8,0.0,0,0,2,0,0,0,4,0.004066179,0.004066179,6,0.004066179,0.049520724,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,1,5,0.004310151,0.004310151,7,0.025530509,0.055371169,0
26,8,0.0,0,0,13,11,11,11,15,0.215616092,0.215616092,17,0.223810796,0.254425552,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.08,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,7,5,5,10,14,0.085184239,0.085184239,17,0.169630038,0.117036024,0
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.02173913,0.043478261,1
26,8,0.0,0,0,2,0,0,2,6,0.014724002,0.014724002,8,0.044172008,0.057205247,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,9,7,7,8,12,0.142857143,0.142857143,15,0.163265306,0.183673469,1
26,8,0.0,0,0,3,1,1,1,5,0.037008435,0.037008435,7,0.037008435,0.078678027,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.011980505,0.011980505,6,0.011980505,0.057072004,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,4,2,2,4,8,0.037735849,0.037735849,10,0.075471698,0.075471698,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,8,6,6,8,12,0.155248407,0.155248407,14,0.206997876,0.206997876,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,8,0.0,0.047619048,1
26,8,0.0,0,0,5,3,3,3,7,0.05,0.05,10,0.05,0.083333333,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,9,0.0,0.046511628,1
26,8,0.0,0,0,13,11,11,12,16,0.215686275,0.215686275,18,0.235294118,0.254901961,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.003282372,0.003282372,6,0.003282372,0.050901419,0
26,8,0.0,0,0,8,6,6,6,10,0.130434783,0.130434783,12,0.130434783,0.173913043,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.017800426,0.017800426,6,0.017800426,0.060504755,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.015873016,0.031746032,1
26,8,0.0,0,0,5,3,3,4,8,0.066666667,0.066666667,10,0.088888889,0.111111111,1
26,8,0.0,0,0,3,1,1,2,6,0.023255814,0.023255814,8,0.046511628,0.069767442,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.016107635,0.016107635,6,0.016107635,0.062294345,0
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,8,0.044444444,0.088888889,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,12,10,10,11,15,0.202289731,0.202289731,17,0.220841132,0.239392534,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.066636781,0
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,6,4,4,6,10,0.118573625,0.118573625,12,0.171993405,0.171993405,0
26,8,0.0,0,0,9,7,7,7,11,0.125711191,0.125711191,13,0.125711191,0.161628675,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,16,20,0.0,0.0,22,0.202531646,0.025316456,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,11,9,9,10,14,0.189923652,0.189923652,16,0.209681612,0.229439572,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.041666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,8,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,1,5,0.005557678,0.005557678,7,0.029234876,0.052912074,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,9,0.090909091,0.136363636,0
26,8,0.0,0,0,8,6,6,7,11,0.12244898,0.12244898,13,0.142857143,0.163265306,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,4,2,2,2,6,0.048780488,0.048780488,8,0.048780488,0.097560976,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,3,1,1,1,5,0.025,0.025,7,0.025,0.075,0
26,8,0.0,0,0,8,6,6,6,10,0.10911035,0.10911035,12,0.10911035,0.145480466,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,8,0.068181818,0.113636364,0
26,8,0.0,0,0,5,3,3,3,7,0.073170732,0.073170732,9,0.073170732,0.12195122,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.00496979,0.048538059,0
26,8,0.0,0,0,6,4,4,4,8,0.097560976,0.097560976,10,0.097560976,0.146341463,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,0
26,8,0.0,0,0,11,9,9,9,13,0.219512195,0.219512195,15,0.219512195,0.268292683,1
26,8,0.0,0,0,4,2,2,3,7,0.045454545,0.045454545,9,0.068181818,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.020045102,0.020045102,5,0.020045102,0.069042847,0
26,8,0.0,0,0,3,1,1,1,5,0.03030303,0.03030303,6,0.03030303,0.090909091,1
26,8,0.0,0,0,7,5,5,5,9,0.106382979,0.106382979,11,0.106382979,0.14893617,1
26,8,0.0,0,0,10,8,8,8,12,0.156862745,0.156862745,14,0.156862745,0.196078431,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.021276596,0.042553191,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,3,7,0.042553191,0.042553191,9,0.063829787,0.085106383,1
26,8,0.0,0,0,9,7,7,7,11,0.159090909,0.159090909,13,0.159090909,0.204545455,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,9,7,7,7,11,0.159090909,0.159090909,13,0.159090909,0.204545455,1
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,3,1,1,1,5,0.041568301,0.041568301,6,0.041568301,0.090185718,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,7,5,5,6,10,0.111111111,0.111111111,13,0.133333333,0.155555556,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046941189,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025641026,0.051282051,1
26,8,0.0,0,0,5,3,3,3,7,0.086739763,0.086739763,8,0.086739763,0.132402775,0
26,8,0.0,0,0,8,6,6,8,12,0.160201644,0.160201644,13,0.205128205,0.211483695,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.022706684,0.022706684,6,0.022706684,0.070379528,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,3,1,1,2,6,0.025,0.025,7,0.05,0.075,1
26,8,0.0,0,0,9,7,7,8,12,0.156996178,0.156996178,14,0.177331133,0.197666088,0
26,8,0.0,0,0,2,0,0,0,4,0.019680474,0.019680474,6,0.019680474,0.06995327,0
26,8,0.0,0,0,2,0,0,0,4,0.000206278,0.000206278,6,0.000206278,0.048976704,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.045228584,0
26,8,0.0,0,0,2,0,0,0,4,0.004832357,0.004832357,6,0.004832357,0.054590739,0
26,8,0.0,0,0,4,2,2,2,6,0.05,0.05,8,0.05,0.1,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,5,3,3,3,7,0.063829787,0.063829787,9,0.063829787,0.106382979,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,2,6,0.0,0.0,8,0.047619048,0.047619048,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.04202789,0
26,8,0.0,0,0,14,12,12,14,18,0.223062531,0.223062531,20,0.259609388,0.260082061,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,4,2,2,3,7,0.055242711,0.055242711,9,0.057819009,0.09292995,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.043771957,0.043771957,7,0.043771957,0.091583359,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.024390244,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.011303793,0.011303793,5,0.011303793,0.05297046,0
26,8,0.0,0,0,4,2,2,2,6,0.052109241,0.052109241,8,0.052109241,0.095195185,0
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
